player_id,name,country,registration_date,age,Total_Bets,Total_Stake,Average_Bet,Total_Payout,Win_Rate,Deposit,Withdrawal,Active_Days,Net_Revenue,Cluster,Segment
507,Robert Walker,Iraq,2026-04-24,28,47,4245.53,90.33042553191488,6739.96,0.5106382978723404,1915.43,2481.94,47,2494.4300000000003,0,Casual Players
508,Ashley Wilson,Dominica,2025-05-21,18,51,5270.26,103.33843137254902,8969.039999999999,0.5098039215686274,2314.51,3383.62,51,3698.779999999999,1,VIP Players
509,Stephanie Rodriguez,Nigeria,2025-07-27,20,32,2823.92,88.2475,3812.02,0.375,1597.7,2533.0,32,988.1,0,Casual Players
510,Kim Matthews,Senegal,2025-10-02,32,51,5114.71,100.28843137254904,7405.7,0.5098039215686274,3276.28,1817.96,51,2290.99,2,Regular Players
511,Melissa Underwood,Argentina,2024-08-01,25,51,5000.13,98.04176470588236,7136.82,0.4901960784313725,4038.07,191.52,51,2136.6899999999996,2,Regular Players
512,Michael Meadows,Uganda,2025-08-01,52,63,6307.71,100.12238095238096,13298.66,0.6190476190476191,1087.85,2620.85,63,6990.95,3,Dormant Players
513,Stephanie Arnold,Rwanda,2024-12-13,23,50,5356.47,107.1294,9678.86,0.5,2449.5299999999997,3232.68,50,4322.39,1,VIP Players
514,Holly Wagner,Luxembourg,2024-04-09,39,47,5071.97,107.91425531914894,8780.98,0.5106382978723404,646.6099999999999,3678.5,47,3709.0099999999993,1,VIP Players
515,Wesley Johnson,Tanzania,2025-10-12,40,48,3937.33,82.02770833333334,7325.87,0.5,2953.85,3463.2,48,3388.54,0,Casual Players
516,Amy Miller,Benin,2026-01-02,28,54,5443.91,100.81314814814814,8672.86,0.5370370370370371,5870.0,1816.53,54,3228.9500000000007,3,Dormant Players
517,Cynthia Sanchez,Sierra Leone,2025-08-13,64,46,5453.47,118.55369565217391,6686.49,0.4347826086956521,2246.47,2125.61,46,1233.0199999999995,2,Regular Players
518,Michael Hill,Isle of Man,2024-11-30,57,58,6093.79,105.0653448275862,6293.71,0.4137931034482758,1208.0100000000002,358.35,58,199.92000000000007,2,Regular Players
519,Katie Jackson,Mayotte,2025-08-24,21,49,5009.25,102.2295918367347,5770.54,0.4081632653061224,1495.77,3008.5299999999997,49,761.29,2,Regular Players
520,Terry Fernandez,Oman,2025-06-09,33,53,4678.29,88.26962264150943,6782.44,0.4716981132075472,1292.98,4304.77,53,2104.1499999999996,2,Regular Players
521,Angela Watts,Jersey,2025-01-21,29,50,4373.64,87.4728,6479.33,0.5,543.78,1919.48,50,2105.6899999999996,0,Casual Players
522,Kyle Benjamin,Lithuania,2023-11-29,53,54,5770.18,106.8551851851852,11854.48,0.5925925925925926,4805.79,592.86,54,6084.299999999999,3,Dormant Players
523,Jamie Carpenter,Falkland Islands (Malvinas),2023-09-01,57,40,3614.31,90.35775,7232.37,0.55,1490.43,3726.64,40,3618.06,0,Casual Players
524,Brandon Bernard,Bangladesh,2023-09-22,51,58,5628.75,97.04741379310344,8981.36,0.4827586206896552,2711.96,1444.12,58,3352.6100000000006,3,Dormant Players
525,Wyatt Reese,Kazakhstan,2026-06-21,42,46,4191.97,91.12978260869566,6326.67,0.5217391304347826,2367.63,3622.89,46,2134.7,0,Casual Players
526,Thomas Lambert,Swaziland,2024-05-06,25,51,5166.61,101.30607843137254,8004.37,0.4901960784313725,3433.05,2807.09,51,2837.76,2,Regular Players
527,Russell Vargas,Congo,2024-07-03,44,45,4661.37,103.586,8520.51,0.5555555555555556,948.48,1008.71,45,3859.14,1,VIP Players
528,Gary Clark,Comoros,2024-01-01,38,61,5892.59,96.59983606557375,6764.77,0.4098360655737705,3037.35,3976.63,61,872.1800000000003,2,Regular Players
529,Toni Jordan,Guam,2025-09-06,41,48,5719.19,119.14979166666666,7334.599999999999,0.4583333333333333,972.73,1439.29,48,1615.41,2,Regular Players
530,Elijah King,New Caledonia,2024-11-21,62,49,4360.0,88.9795918367347,7688.84,0.5306122448979592,2082.96,3906.08,49,3328.84,1,VIP Players
531,Caitlin Medina,Czech Republic,2023-08-22,30,53,5115.99,96.52811320754716,6691.24,0.490566037735849,2285.71,2634.85,53,1575.25,2,Regular Players
532,Victor Johnson,Italy,2023-09-04,65,50,4863.49,97.2698,3929.23,0.32,3525.7,3541.16,50,-934.2599999999998,0,Casual Players
533,Nathan Anderson,Swaziland,2024-03-28,21,45,4261.2,94.69333333333331,7816.12,0.5555555555555556,3188.56,4935.82,45,3554.92,1,VIP Players
534,John Townsend,American Samoa,2025-08-29,34,50,4813.64,96.2728,7464.93,0.5,4980.37,2870.55,50,2651.29,2,Regular Players
535,Nancy Mendoza,Guyana,2025-06-04,22,39,4335.599999999999,111.16923076923077,6361.23,0.4871794871794871,1470.16,2145.36,39,2025.63,0,Casual Players
536,Tristan Lawrence,Macao,2024-07-01,48,52,5432.37,104.46865384615384,7242.24,0.4807692307692308,2745.4700000000003,3972.88,52,1809.87,2,Regular Players
537,Katherine Poole,Mayotte,2025-11-17,64,55,4949.18,89.98509090909091,7848.29,0.4545454545454545,2089.05,4144.45,55,2899.1099999999997,2,Regular Players
538,Carolyn Lopez,Panama,2025-02-16,58,58,5707.4,98.40344827586206,8605.93,0.5172413793103449,5332.55,243.64,58,2898.5300000000007,3,Dormant Players
539,Michael Kennedy,Greece,2024-10-24,39,54,5785.77,107.1438888888889,6134.35,0.4074074074074074,187.14,984.82,54,348.5799999999999,2,Regular Players
540,Christopher Juarez,Sri Lanka,2026-07-04,48,61,6633.46,108.74524590163936,11933.2,0.5409836065573771,1458.6,1346.81,61,5299.740000000001,3,Dormant Players
541,Darin Craig MD,United States Virgin Islands,2024-06-23,31,40,4096.8,102.42,9488.21,0.6,3004.29,2061.09,40,5391.409999999999,1,VIP Players
542,Craig Liu,San Marino,2023-08-02,27,40,3505.72,87.643,5881.39,0.575,2694.12,1135.33,40,2375.6700000000005,0,Casual Players
543,Kendra Soto,Thailand,2023-11-02,42,54,5844.09,108.2238888888889,8246.92,0.4259259259259259,3934.06,3592.29,54,2402.83,2,Regular Players
544,Clayton Young,Lebanon,2024-09-10,19,41,4562.72,111.2858536585366,6315.78,0.3902439024390244,2249.11,759.64,41,1753.0599999999995,0,Casual Players
545,James Smith,Anguilla,2026-04-30,22,50,4626.0,92.52,8952.93,0.64,1963.44,4464.3,50,4326.93,1,VIP Players
546,Amanda Miller,Western Sahara,2025-05-18,51,48,5687.54,118.49041666666666,7438.1,0.5,1593.5,2332.51,48,1750.5600000000004,2,Regular Players
547,Gabriella Casey MD,United States Virgin Islands,2023-09-01,56,54,5176.36,95.85851851851852,8275.0,0.4814814814814814,4711.39,2260.98,54,3098.6400000000003,2,Regular Players
548,Walter Aguirre,Turks and Caicos Islands,2026-01-23,63,51,5537.79,108.58411764705882,8447.76,0.5098039215686274,3402.64,1276.2,51,2909.9700000000003,2,Regular Players
549,Brian Meyer,Algeria,2026-05-30,41,51,4466.61,87.58058823529412,7576.62,0.4901960784313725,1072.6799999999998,1256.26,51,3110.01,2,Regular Players
550,Carlos Harris,Gabon,2025-10-01,53,40,4605.61,115.14025,6986.66,0.45,3335.25,1940.51,40,2381.05,0,Casual Players
551,Andrew Rodriguez,Congo,2025-12-20,52,54,5816.45,107.71203703703704,9049.92,0.5555555555555556,3725.43,1321.82,54,3233.4700000000003,3,Dormant Players
552,Jared Smith,Korea,2023-12-27,20,56,5126.17,91.53875,6918.4,0.4464285714285714,1413.53,3543.35,56,1792.2299999999996,2,Regular Players
553,Nicole Phelps,Cayman Islands,2024-11-18,57,48,4645.53,96.781875,6938.49,0.4791666666666667,2272.43,2015.09,48,2292.96,0,Casual Players
554,Robert Garcia,Guyana,2024-03-19,21,61,7008.16,114.887868852459,10387.19,0.4590163934426229,1099.34,2693.58,61,3379.0300000000007,3,Dormant Players
555,Daniel Greene,Equatorial Guinea,2024-08-25,54,45,4016.21,89.2491111111111,4887.3099999999995,0.4222222222222222,2275.6099999999997,3992.96,45,871.0999999999995,0,Casual Players
556,Walter Jackson,Dominica,2023-08-20,38,52,5794.76,111.43769230769232,9472.59,0.4807692307692308,2312.58,2854.7799999999997,52,3677.83,3,Dormant Players
557,Pamela Smith,Colombia,2025-11-07,52,51,5079.63,99.60058823529413,4973.83,0.4509803921568627,2294.46,1114.36,51,-105.80000000000018,2,Regular Players
558,Gary Torres,New Zealand,2023-10-15,45,48,4611.08,96.06416666666668,7865.6,0.5833333333333334,1707.88,0.0,48,3254.5200000000004,1,VIP Players
559,Logan Scott,Romania,2024-07-11,25,49,5205.54,106.23551020408163,5554.05,0.4081632653061224,1203.62,1949.82,49,348.5100000000002,2,Regular Players
560,Michaela Rollins,Cote d'Ivoire,2025-04-27,63,50,5299.29,105.9858,8303.86,0.58,1585.71,807.58,50,3004.5700000000006,1,VIP Players
561,Darlene Brown,Korea,2024-12-05,58,58,6317.53,108.92293103448276,8580.67,0.4482758620689655,2391.12,0.0,58,2263.1400000000003,2,Regular Players
562,Margaret Moore,Chile,2024-02-29,55,40,3424.21,85.60525,4578.61,0.45,3238.76,2023.64,40,1154.3999999999996,0,Casual Players
563,Kimberly Sosa,Falkland Islands (Malvinas),2025-11-05,64,41,3642.24,88.8351219512195,6320.97,0.5609756097560976,490.99,4769.07,41,2678.7300000000005,0,Casual Players
564,Samuel Martin,Saint Barthelemy,2026-01-19,31,32,3336.15,104.2546875,4445.11,0.5,4215.13,5682.79,32,1108.9599999999996,0,Casual Players
565,Darren Jackson,Kuwait,2023-12-23,18,53,5363.29,101.19415094339622,8213.34,0.5094339622641509,5152.2300000000005,1902.74,53,2850.05,2,Regular Players
566,Samuel Martin,Guadeloupe,2024-10-24,57,45,4708.22,104.62711111111112,6861.389999999999,0.4888888888888889,682.64,3294.94,45,2153.169999999999,0,Casual Players
567,Tonya Brown,Tunisia,2026-05-27,62,47,5204.25,110.72872340425532,6370.99,0.425531914893617,2059.02,4765.99,47,1166.7399999999998,2,Regular Players
568,Wesley Rodriguez,Bulgaria,2024-05-27,27,56,5912.29,105.57660714285714,8513.46,0.4642857142857143,3523.37,3062.11,56,2601.169999999999,2,Regular Players
569,Richard Cox,Turks and Caicos Islands,2025-12-06,37,49,4818.29,98.33244897959185,8759.8,0.6326530612244898,828.01,5669.88,49,3941.5099999999993,1,VIP Players
570,Catherine Cherry,Germany,2025-11-29,41,54,5513.31,102.09833333333334,7989.5,0.5185185185185185,5915.110000000001,2242.16,54,2476.1899999999996,2,Regular Players
571,Samantha Smith,Australia,2024-06-06,31,41,3856.86,94.06975609756098,6008.6,0.5121951219512195,1577.54,3393.84,41,2151.74,0,Casual Players
572,Elizabeth Reeves,Moldova,2024-08-15,39,50,5058.78,101.1756,7133.71,0.42,1747.17,1595.36,50,2074.9300000000003,2,Regular Players
573,Cole Swanson,Liberia,2026-04-06,62,43,4454.61,103.59558139534884,7712.56,0.4883720930232558,2925.51,1877.61,43,3257.9500000000007,1,VIP Players
574,Julie Gates,Myanmar,2023-12-20,35,56,4816.61,86.01089285714285,7662.87,0.625,1495.88,2033.06,56,2846.26,1,VIP Players
575,Emily Hodges,Luxembourg,2023-09-06,37,54,5612.99,103.94425925925924,8540.83,0.4259259259259259,504.86,4847.02,54,2927.84,2,Regular Players
576,Brent Young,Bangladesh,2024-01-30,30,41,4374.47,106.69439024390245,7655.45,0.4390243902439024,1946.22,4364.4,41,3280.9799999999996,0,Casual Players
577,Janet Martin,Israel,2025-10-03,60,53,5594.62,105.5588679245283,6258.3099999999995,0.3773584905660377,1402.57,3448.2,53,663.6899999999996,2,Regular Players
578,Benjamin Wright,Guyana,2023-12-28,64,50,5165.53,103.3106,7208.5,0.52,2410.88,3100.2200000000003,50,2042.9700000000005,2,Regular Players
579,Robert Adams,Eritrea,2024-08-20,62,53,4977.93,93.92320754716982,9496.76,0.5849056603773585,2043.88,3110.24,53,4518.83,1,VIP Players
580,Timothy Morales,Morocco,2023-08-08,41,48,4234.14,88.21125,7585.56,0.5625,6400.26,4909.09,48,3351.42,1,VIP Players
581,Daniel Thornton,Sao Tome and Principe,2026-04-16,62,53,5523.05,104.20849056603774,9339.88,0.5283018867924528,83.08,3557.57,53,3816.830000000001,3,Dormant Players
582,Thomas Joyce,Austria,2024-11-14,19,41,3627.12,88.46634146341464,5044.67,0.3902439024390244,2127.96,1820.79,41,1417.5500000000002,0,Casual Players
583,Stephen Flores,Antigua and Barbuda,2025-02-03,19,59,6207.87,105.21813559322034,8789.75,0.4745762711864407,2168.49,1478.83,59,2581.88,3,Dormant Players
584,Diane Schroeder,Finland,2024-04-07,35,56,5027.0,89.76785714285714,8615.66,0.5535714285714286,1957.76,2866.58,56,3588.66,3,Dormant Players
585,Nicole Robertson,Mexico,2023-10-08,22,47,4716.76,100.35659574468086,5835.74,0.4468085106382978,2264.79,455.26,47,1118.9799999999996,0,Casual Players
586,Adam Brady,Holy See (Vatican City State),2023-10-01,28,46,4347.45,94.50978260869564,5318.73,0.4347826086956521,3110.79,1867.15,46,971.2799999999996,0,Casual Players
587,Laura Miller,Netherlands,2024-02-22,34,50,4949.49,98.9898,5973.95,0.42,2607.6,5859.12,50,1024.46,2,Regular Players
588,Dr. Susan Adams,Samoa,2024-11-21,18,54,5018.75,92.9398148148148,5425.35,0.3888888888888889,3004.74,1534.5,54,406.6000000000003,2,Regular Players
589,Dana White,Hungary,2023-08-11,40,47,5392.18,114.7272340425532,9686.75,0.5106382978723404,1258.77,156.83,47,4294.57,1,VIP Players
590,Darren Williams,Rwanda,2024-06-21,43,36,2913.63,80.93416666666667,4670.37,0.5833333333333334,2936.2999999999997,1128.08,36,1756.7399999999998,0,Casual Players
591,Jessica Benjamin,Thailand,2025-07-30,42,42,4702.58,111.96619047619048,6725.11,0.4761904761904761,2843.66,458.87,42,2022.5299999999995,0,Casual Players
592,Jennifer Reyes,Paraguay,2024-04-13,41,58,5723.2,98.67586206896551,7911.05,0.4655172413793103,4008.67,1691.16,58,2187.8500000000004,2,Regular Players
593,Elizabeth Peterson,British Indian Ocean Territory (Chagos Archipelago),2025-10-28,25,54,6086.0,112.70370370370372,13470.34,0.6481481481481481,1906.39,3737.3,54,7384.34,3,Dormant Players
594,Amy Garcia,Belize,2024-10-12,60,63,6818.29,108.2268253968254,10438.54,0.5238095238095238,3584.56,3517.21,63,3620.250000000001,3,Dormant Players
595,Natalie Lawrence,Antigua and Barbuda,2024-11-27,60,46,4905.94,106.65086956521738,10251.36,0.6304347826086957,2045.08,3101.07,46,5345.420000000001,1,VIP Players
596,Melissa Stevenson,Tajikistan,2026-05-10,37,47,4895.97,104.16957446808512,5408.99,0.3829787234042553,1000.49,2947.11,47,513.0199999999995,0,Casual Players
597,Elizabeth Sanchez,Micronesia,2026-05-16,29,41,3953.09,96.41682926829267,6362.28,0.5853658536585366,4071.38,3626.2,41,2409.1899999999996,0,Casual Players
598,Tracy Carter,United States Virgin Islands,2025-10-22,60,46,5106.93,111.02021739130436,11600.49,0.5652173913043478,2033.22,2516.67,46,6493.5599999999995,1,VIP Players
599,Jason Thomas,Zimbabwe,2025-12-22,41,54,5405.63,100.10425925925928,8630.03,0.5370370370370371,1222.03,1549.47,54,3224.4000000000005,2,Regular Players
600,Diane Hall,Czech Republic,2023-10-20,36,62,6804.84,109.75548387096777,12429.26,0.5,2095.94,2681.77,62,5624.42,3,Dormant Players
601,Crystal Huff,Malaysia,2025-10-13,37,46,4723.47,102.68413043478262,6072.889999999999,0.4565217391304347,2894.1,888.3000000000001,46,1349.4199999999992,0,Casual Players
602,Carol Henry,Ireland,2024-12-26,19,43,4810.72,111.87720930232558,7452.33,0.5813953488372093,1291.23,427.51,43,2641.6099999999997,1,VIP Players
603,Robert Thompson,Martinique,2025-09-16,34,52,5331.06,102.52038461538464,9383.46,0.4423076923076923,2034.59,3251.0699999999997,52,4052.3999999999983,2,Regular Players
604,Rachel Ryan,Gabon,2024-11-19,49,44,4522.61,102.7865909090909,8759.16,0.6590909090909091,2056.5299999999997,4669.32,44,4236.55,1,VIP Players
605,Dawn Lane,Malaysia,2025-10-16,47,55,4992.43,90.77145454545456,5786.21,0.4727272727272727,3392.9300000000003,1095.4,55,793.7799999999997,2,Regular Players
606,Julie Nixon,Guernsey,2023-12-05,34,47,3985.22,84.79191489361702,6004.49,0.5106382978723404,6621.42,7215.45,47,2019.27,0,Casual Players
607,Michael Whitney,Tajikistan,2026-02-25,62,50,4430.9800000000005,88.6196,8560.3,0.62,1301.64,3494.37,50,4129.319999999999,1,VIP Players
608,Mrs. Jill Wright,Sri Lanka,2024-02-09,29,49,5505.14,112.34979591836736,6975.110000000001,0.3469387755102041,1218.0,2425.5,49,1469.9700000000005,2,Regular Players
609,James Rosario,Palestinian Territory,2024-09-05,50,37,3625.75,97.99324324324324,5055.74,0.5135135135135135,1343.33,1614.23,37,1429.9899999999998,0,Casual Players
610,Pamela Bishop,Argentina,2023-08-06,61,52,5011.88,96.38230769230768,9277.57,0.5769230769230769,2191.68,2153.29,52,4265.69,1,VIP Players
611,Victoria Murray,Lesotho,2023-09-03,45,58,6185.52,106.64689655172414,11303.88,0.5172413793103449,3006.76,4016.6,58,5118.360000000001,3,Dormant Players
612,Michael Chapman,Hungary,2025-09-14,32,43,4654.38,108.24139534883722,7336.46,0.5581395348837209,2478.59,1295.41,43,2682.08,1,VIP Players
613,Jennifer Hughes,Suriname,2026-02-15,20,54,5366.73,99.38388888888888,8185.55,0.5370370370370371,3152.35,2860.92,54,2818.8200000000006,2,Regular Players
614,Michael Johnson,Sri Lanka,2024-01-23,47,46,4419.02,96.06565217391304,6617.18,0.4347826086956521,2683.3,5281.77,46,2198.16,0,Casual Players
615,Miguel Potter,Slovakia (Slovak Republic),2026-01-08,18,46,4585.63,99.68760869565216,4911.89,0.3478260869565217,1113.36,3100.83,46,326.2600000000002,0,Casual Players
616,Bryan Shelton,Italy,2024-10-18,37,40,3808.88,95.222,5891.76,0.475,2014.07,3039.0499999999997,40,2082.88,0,Casual Players
617,Jerome Dillon,Bosnia and Herzegovina,2023-11-21,22,56,5672.53,101.29517857142856,7526.49,0.375,3413.79,2891.33,56,1853.96,2,Regular Players
618,Laura Gould,Aruba,2025-03-29,56,49,4314.349999999999,88.04795918367346,6496.33,0.5306122448979592,3886.13,2115.37,49,2181.9800000000005,0,Casual Players
619,Ryan Barajas,Nigeria,2025-01-24,20,49,5267.33,107.4965306122449,7825.3,0.4693877551020408,2345.69,435.22,49,2557.9700000000003,2,Regular Players
620,Scott Davis,Martinique,2024-09-13,51,51,5063.58,99.28588235294116,9059.0,0.5490196078431373,1978.2,4286.86,51,3995.42,1,VIP Players
621,Ricardo Chavez,Poland,2025-09-18,62,48,4744.5,98.84375,7017.4800000000005,0.4583333333333333,942.37,2193.9,48,2272.9800000000005,2,Regular Players
622,Cynthia Ramirez,Morocco,2024-04-18,64,46,4725.51,102.72847826086957,8644.16,0.5652173913043478,4276.46,2181.0499999999997,46,3918.65,1,VIP Players
623,Charles Murphy,Guatemala,2024-05-25,56,49,4615.37,94.19122448979591,8977.49,0.6326530612244898,2792.2200000000003,2603.77,49,4362.12,1,VIP Players
624,Russell Daniels,India,2023-12-09,25,48,3880.08,80.835,7392.15,0.5208333333333334,2308.17,4918.8,48,3512.0699999999997,0,Casual Players
625,Miranda Lawrence,Colombia,2024-09-27,57,53,5999.62,113.20037735849056,8378.73,0.5094339622641509,6001.35,2445.9100000000003,53,2379.1099999999997,3,Dormant Players
626,Danielle Butler,San Marino,2025-12-30,20,55,5564.38,101.17054545454546,8184.55,0.4909090909090909,3068.6,2271.3999999999996,55,2620.17,2,Regular Players
627,Tamara Smith,Mauritius,2024-10-02,18,59,5504.55,93.29745762711865,8977.539999999999,0.576271186440678,2043.6,3041.82,59,3472.989999999999,3,Dormant Players
628,Michele Williams,Ecuador,2023-10-12,51,51,4844.47,94.98960784313726,6355.03,0.5294117647058824,3541.71,3132.2,51,1510.5599999999995,2,Regular Players
629,James Escobar,Congo,2025-04-08,35,55,5368.29,97.60527272727272,9204.39,0.5818181818181818,818.84,2906.08,55,3836.099999999999,3,Dormant Players
630,Linda Miller,Bosnia and Herzegovina,2025-09-01,56,62,7169.97,115.64467741935484,9894.74,0.4677419354838709,1336.29,4052.66,62,2724.7699999999995,3,Dormant Players
631,Michael Peterson,Canada,2025-12-24,22,45,4458.19,99.07088888888887,8414.27,0.5111111111111111,542.97,6114.57,45,3956.080000000001,1,VIP Players
632,Ronald Mitchell,Montenegro,2024-11-19,36,57,6094.76,106.92561403508772,9354.91,0.543859649122807,1438.39,3169.0,57,3260.1499999999996,3,Dormant Players
633,Cheryl Villarreal,Bolivia,2023-12-12,48,62,6133.75,98.93145161290325,8501.07,0.5,1397.03,924.24,62,2367.3199999999997,3,Dormant Players
634,Lance York,Qatar,2025-11-27,35,52,4612.58,88.70346153846154,5426.72,0.4615384615384615,2339.13,3199.9,52,814.1400000000003,0,Casual Players
635,Albert Burke,Congo,2023-11-20,55,50,4830.29,96.6058,6715.4400000000005,0.48,4117.63,1515.92,50,1885.1500000000003,2,Regular Players
636,Isaac Sandoval,Morocco,2026-06-23,20,54,5258.8,97.3851851851852,8427.89,0.5185185185185185,3174.04,3380.12,54,3169.0899999999992,2,Regular Players
637,Peter Graham,Iraq,2023-08-17,36,62,6166.77,99.46403225806452,8566.37,0.5,3665.31,2419.17,62,2399.6000000000004,3,Dormant Players
638,Travis Ortega,Nepal,2024-01-25,63,48,3813.48,79.4475,1948.76,0.3541666666666667,2684.98,483.79,48,-1864.72,0,Casual Players
639,Leslie Mcgee,Isle of Man,2024-06-03,59,41,3781.81,92.23926829268292,5359.89,0.4878048780487805,4959.7300000000005,2195.33,41,1578.0800000000004,0,Casual Players
640,Bobby Webb,Ghana,2024-06-23,51,56,5543.1,98.98392857142858,8967.78,0.4821428571428571,5665.04,3333.49,56,3424.6800000000003,3,Dormant Players
641,Elizabeth Montes,Congo,2023-08-26,29,42,4071.26,96.93476190476191,6173.0,0.5952380952380952,1408.21,1480.5700000000002,42,2101.74,0,Casual Players
642,Melissa Meyer,Liberia,2023-10-24,38,51,4703.2,92.21960784313724,7119.68,0.4705882352941176,2569.8,3944.86,51,2416.4800000000005,2,Regular Players
643,Ashley Walker,Congo,2025-02-28,62,46,4939.37,107.37760869565216,6478.63,0.4782608695652174,453.63,1660.34,46,1539.2600000000002,2,Regular Players
644,Natalie Johnson,Papua New Guinea,2026-03-29,55,60,5076.45,84.6075,8365.15,0.5166666666666667,4264.5,5303.93,60,3288.7,3,Dormant Players
645,Robert Baker,Sri Lanka,2025-09-26,58,45,4420.42,98.23155555555556,7937.56,0.5777777777777777,3134.36,3394.27,45,3517.1399999999994,1,VIP Players
646,Juan Fuentes,Saint Kitts and Nevis,2024-12-10,36,64,6442.58,100.6653125,8611.48,0.4375,590.79,3174.11,64,2168.8999999999996,3,Dormant Players
647,Michael Collins,Estonia,2026-03-20,38,60,5331.5,88.85833333333333,8522.61,0.5166666666666667,991.85,1326.21,60,3191.1100000000006,2,Regular Players
648,Darlene Williams,Algeria,2024-12-01,43,53,5540.7699999999995,104.54283018867925,6622.56,0.4150943396226415,1230.56,2648.17,53,1081.7900000000009,2,Regular Players
649,Steven Vance,Holy See (Vatican City State),2024-03-05,22,52,4942.72,95.05230769230768,7023.98,0.5192307692307693,3018.59,2979.76,52,2081.2599999999993,2,Regular Players
650,Cody Bowman,Sierra Leone,2025-10-25,22,58,6220.96,107.25793103448277,10683.54,0.603448275862069,2380.83,2280.91,58,4462.580000000001,3,Dormant Players
651,Jesse Miller,New Caledonia,2026-01-15,32,53,5545.85,104.63867924528304,8832.1,0.5283018867924528,3018.04,1776.96,53,3286.25,3,Dormant Players
652,Cassandra Bowen,Nigeria,2024-03-28,41,43,3977.68,92.50418604651162,5112.75,0.4651162790697674,2419.33,978.6,43,1135.0700000000002,0,Casual Players
653,Patricia Mccarthy,Christmas Island,2026-05-29,60,47,4825.5,102.67021276595744,10351.95,0.5957446808510638,4524.77,1309.24,47,5526.450000000001,1,VIP Players
654,Tracy Myers,Belgium,2025-06-21,47,49,5200.47,106.13204081632654,7416.77,0.4897959183673469,3838.46,1444.92,49,2216.3,2,Regular Players
655,Denise Harvey,Belarus,2024-02-19,31,56,6651.17,118.77089285714284,9779.03,0.5,2707.25,4089.64,56,3127.8599999999988,3,Dormant Players
656,Alyssa Schultz,Slovakia (Slovak Republic),2026-07-13,57,53,6089.97,114.90509433962264,7719.02,0.4528301886792453,1160.27,3159.69,53,1629.0499999999993,2,Regular Players
657,Nicole Barton,Denmark,2026-06-20,63,50,4473.47,89.46940000000001,7230.5,0.52,3427.71,6063.91,50,2757.0299999999997,1,VIP Players
658,Linda Owens,Ireland,2025-02-06,38,65,6758.74,103.98061538461538,10377.81,0.4923076923076923,2963.35,0.0,65,3619.07,3,Dormant Players
659,Shelby Dyer,Iran,2025-02-21,35,45,4579.88,101.77511111111112,8082.14,0.5111111111111111,4198.4,2831.5299999999997,45,3502.26,1,VIP Players
660,Pamela White,Svalbard & Jan Mayen Islands,2023-11-12,45,56,5560.77,99.2994642857143,7073.12,0.4464285714285714,1336.04,7097.74,56,1512.3499999999997,2,Regular Players
661,John Lawrence,Saint Barthelemy,2024-11-28,32,38,4628.21,121.795,7416.39,0.5789473684210527,3364.26,2559.68,38,2788.1800000000003,1,VIP Players
662,Laura Banks,Greenland,2024-02-06,54,49,5337.94,108.93755102040816,9814.89,0.6530612244897959,4018.13,1961.63,49,4476.95,1,VIP Players
663,Gregory Watson,Vanuatu,2024-10-20,33,53,5332.55,100.61415094339624,5937.37,0.3773584905660377,2622.42,848.92,53,604.8199999999997,2,Regular Players
664,Antonio Woods,Gabon,2024-12-06,55,38,3840.03,101.05342105263158,5143.04,0.4736842105263157,4471.639999999999,1975.78,38,1303.0099999999998,0,Casual Players
665,Lindsay Smith,Armenia,2024-03-01,52,45,5260.88,116.90844444444444,9783.97,0.5777777777777777,1814.93,1520.03,45,4523.089999999999,1,VIP Players
666,Charles Romero,China,2024-12-02,27,60,5936.63,98.94383333333332,10602.12,0.5333333333333333,2015.24,2143.6,60,4665.490000000001,3,Dormant Players
667,Karen Rodriguez,Luxembourg,2025-10-24,58,47,4463.66,94.97148936170213,7449.85,0.5531914893617021,4095.62,4341.610000000001,47,2986.1900000000005,1,VIP Players
668,Gilbert Cervantes,Saint Martin,2025-09-09,32,59,5913.79,100.23372881355932,11669.27,0.5932203389830508,3777.53,1343.2199999999998,59,5755.4800000000005,3,Dormant Players
669,Amanda Baldwin,El Salvador,2023-11-19,39,52,6383.28,122.7553846153846,9921.98,0.5192307692307693,5778.76,2738.66,52,3538.7,3,Dormant Players
670,Christina Mclean,Tunisia,2026-03-11,44,55,6102.34,110.95163636363635,7755.18,0.4363636363636363,2966.61,4934.28,55,1652.84,2,Regular Players
671,Sarah Smith,Tonga,2025-11-12,52,62,6188.86,99.82032258064515,6621.4,0.3709677419354839,2497.89,2845.42,62,432.54,2,Regular Players
672,Sabrina Moore,Argentina,2023-10-23,34,59,6782.02,114.94949152542374,11130.42,0.559322033898305,2165.45,1653.4,59,4348.4,3,Dormant Players
673,Jeff Robles,San Marino,2025-03-02,58,44,3925.38,89.21318181818182,8049.01,0.5909090909090909,4111.21,617.5899999999999,44,4123.63,1,VIP Players
674,Melissa Cooper,Belize,2024-07-09,39,46,4935.8,107.3,5976.15,0.4130434782608695,3543.54,2929.57,46,1040.3499999999997,0,Casual Players
675,Maria Harrison,Hong Kong,2025-09-12,26,44,4524.19,102.8225,6584.18,0.4318181818181818,964.9,1131.84,44,2059.9900000000007,0,Casual Players
676,Austin Robinson,Guinea,2025-11-28,57,52,5454.74,104.89884615384616,11657.56,0.5769230769230769,1158.94,2849.87,52,6202.82,3,Dormant Players
